s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_PRODUCTS
 3.0701318E+002, 9.9686721E+002, 0.0000000E+000,-4.8692297E+002,-7.4513977E+001,-3.6740691E+002,-7.0701200E-002, 0.0000000E+000, 0.0000000E+000, 6.8437216E+001, 6.7952651E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.0808704E+002, 1.0037353E+003, 0.0000000E+000,-4.7527121E+002,-7.3703097E+001,-3.6747064E+002,-7.0987647E-002, 0.0000000E+000, 0.0000000E+000, 8.6820238E+001, 8.7219404E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.0903015E+002, 1.0025033E+003, 0.0000000E+000,-4.8769566E+002,-7.3403553E+001,-3.6641223E+002,-7.0638864E-002, 0.0000000E+000, 0.0000000E+000, 7.4943224E+001, 7.4921262E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.1006760E+002, 9.8684691E+002, 0.0000000E+000,-4.8324881E+002,-7.1331433E+001,-3.6585817E+002,-7.0253984E-002, 0.0000000E+000, 0.0000000E+000, 6.6175477E+001, 6.6338240E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.1101071E+002, 1.0039264E+003, 0.0000000E+000,-4.7890045E+002,-7.0719316E+001,-3.6622252E+002,-7.0423828E-002, 0.0000000E+000, 0.0000000E+000, 8.5356744E+001, 8.8013652E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.1201984E+002, 1.0061071E+003, 0.0000000E+000,-4.7997724E+002,-7.1600158E+001,-3.6526436E+002,-7.1501808E-002, 0.0000000E+000, 0.0000000E+000, 8.9450527E+001, 8.9193820E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.1302441E+002, 1.0034053E+003, 0.0000000E+000,-4.7982585E+002,-7.2494963E+001,-3.6408399E+002,-7.1520029E-002, 0.0000000E+000, 0.0000000E+000, 8.9083994E+001, 8.6928966E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.1406552E+002, 1.0065663E+003, 0.0000000E+000,-4.9502448E+002,-7.2168855E+001,-3.6485283E+002,-7.1073498E-002, 0.0000000E+000, 0.0000000E+000, 7.3259207E+001, 7.4449102E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.1507010E+002, 1.0095406E+003, 0.0000000E+000,-5.0426234E+002,-7.1267083E+001,-3.6567469E+002,-7.1356374E-002, 0.0000000E+000, 0.0000000E+000, 6.9205195E+001, 6.8265152E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.1607468E+002, 9.9216872E+002, 0.0000000E+000,-4.8018554E+002,-7.1048025E+001,-3.6608449E+002,-7.0800470E-002, 0.0000000E+000, 0.0000000E+000, 7.4344868E+001, 7.4779869E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.1701053E+002, 9.8841633E+002, 0.0000000E+000,-4.7654871E+002,-7.3539278E+001,-3.6757463E+002,-7.1007158E-002, 0.0000000E+000, 0.0000000E+000, 7.0950911E+001, 7.0682708E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.1807401E+002, 9.9123305E+002, 0.0000000E+000,-4.9532327E+002,-7.4286923E+001,-3.6986680E+002,-6.9919346E-002, 0.0000000E+000, 0.0000000E+000, 4.9642358E+001, 5.1686140E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.1900986E+002, 1.0114687E+003, 0.0000000E+000,-4.8266181E+002,-7.3755955E+001,-3.6958304E+002,-7.1197062E-002, 0.0000000E+000, 0.0000000E+000, 8.5646620E+001, 8.5396717E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.2003931E+002, 1.0022579E+003, 0.0000000E+000,-4.9648480E+002,-7.2994363E+001,-3.6837628E+002,-7.1125738E-002, 0.0000000E+000, 0.0000000E+000, 6.8000712E+001, 6.4331328E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.2105930E+002, 9.8598489E+002, 0.0000000E+000,-4.9354731E+002,-7.1644496E+001,-3.6911077E+002,-7.1625413E-002, 0.0000000E+000, 0.0000000E+000, 4.9324376E+001, 5.1610685E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.2206894E+002, 1.0030423E+003, 0.0000000E+000,-4.7876551E+002,-7.4160086E+001,-3.7036400E+002,-7.1608771E-002, 0.0000000E+000, 0.0000000E+000, 7.8003225E+001, 7.9681092E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.2304660E+002, 1.0057694E+003, 0.0000000E+000,-4.8755792E+002,-7.4525227E+001,-3.7052539E+002,-7.1442842E-002, 0.0000000E+000, 0.0000000E+000, 7.7677831E+001, 7.3089378E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.2406732E+002, 9.9245250E+002, 0.0000000E+000,-4.8279442E+002,-7.4899329E+001,-3.6993040E+002,-7.1207526E-002, 0.0000000E+000, 0.0000000E+000, 6.1829300E+001, 6.4757144E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.2503143E+002, 1.0096033E+003, 0.0000000E+000,-5.0772274E+002,-7.3569689E+001,-3.7250607E+002,-7.0781057E-002, 0.0000000E+000, 0.0000000E+000, 5.6384542E+001, 5.5734000E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.2608316E+002, 9.9806738E+002, 0.0000000E+000,-4.8668012E+002,-7.1353786E+001,-3.7318360E+002,-7.1213018E-002, 0.0000000E+000, 0.0000000E+000, 6.6527606E+001, 6.6778656E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.2703702E+002, 9.7823884E+002, 0.0000000E+000,-4.7717930E+002,-7.0992898E+001,-3.7391710E+002,-7.1221265E-002, 0.0000000E+000, 0.0000000E+000, 5.8445568E+001, 5.6078323E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.2808569E+002, 9.9735351E+002, 0.0000000E+000,-4.8689681E+002,-7.0132158E+001,-3.7517698E+002,-7.1589320E-002, 0.0000000E+000, 0.0000000E+000, 6.1962372E+001, 6.5075960E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.2903903E+002, 1.0141139E+003, 0.0000000E+000,-5.0424923E+002,-7.2426922E+001,-3.7544147E+002,-7.1309197E-002, 0.0000000E+000, 0.0000000E+000, 6.4188840E+001, 6.1924979E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.3008771E+002, 9.9796778E+002, 0.0000000E+000,-5.0026957E+002,-7.0450947E+001,-3.7550656E+002,-7.1115370E-002, 0.0000000E+000, 0.0000000E+000, 5.1656979E+001, 5.1669582E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.3104105E+002, 9.8864046E+002, 0.0000000E+000,-4.9124412E+002,-6.9754741E+001,-3.7659576E+002,-7.0952895E-002, 0.0000000E+000, 0.0000000E+000, 5.2424017E+001, 5.0974895E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.3208972E+002, 9.9543712E+002, 0.0000000E+000,-4.7959279E+002,-7.2478598E+001,-3.7633956E+002,-7.0970735E-002, 0.0000000E+000, 0.0000000E+000, 6.5092924E+001, 6.6955207E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.3306427E+002, 1.0020649E+003, 0.0000000E+000,-4.9440310E+002,-7.5148158E+001,-3.7567265E+002,-7.1365336E-002, 0.0000000E+000, 0.0000000E+000, 5.8516055E+001, 5.6769632E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.3408325E+002, 9.9499288E+002, 0.0000000E+000,-4.9281879E+002,-7.6247838E+001,-3.7472330E+002,-7.0781446E-002, 0.0000000E+000, 0.0000000E+000, 5.0257609E+001, 5.1132162E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.3506445E+002, 9.9813583E+002, 0.0000000E+000,-5.0051282E+002,-7.7508099E+001,-3.7396851E+002,-7.0417692E-002, 0.0000000E+000, 0.0000000E+000, 4.8249235E+001, 4.6075984E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.3606528E+002, 1.0158766E+003, 0.0000000E+000,-4.8994313E+002,-7.5921584E+001,-3.7486034E+002,-7.0276582E-002, 0.0000000E+000, 0.0000000E+000, 7.2698924E+001, 7.5081233E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.3703040E+002, 9.9999532E+002, 0.0000000E+000,-5.0032937E+002,-7.2972995E+001,-3.7517824E+002,-7.1022995E-002, 0.0000000E+000, 0.0000000E+000, 5.1815959E+001, 5.1443693E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.3804614E+002, 9.9363963E+002, 0.0000000E+000,-4.9094154E+002,-6.9337992E+001,-3.7508921E+002,-7.0409505E-002, 0.0000000E+000, 0.0000000E+000, 5.7661959E+001, 5.8200475E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.3903494E+002, 1.0024128E+003, 0.0000000E+000,-4.9085174E+002,-7.1767149E+001,-3.7451269E+002,-7.0784041E-002, 0.0000000E+000, 0.0000000E+000, 6.7929548E+001, 6.5210434E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.4007111E+002, 9.9955291E+002, 0.0000000E+000,-4.8919182E+002,-7.3167237E+001,-3.7486006E+002,-7.0798894E-002, 0.0000000E+000, 0.0000000E+000, 6.0437608E+001, 6.2262993E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.4104547E+002, 9.8587408E+002, 0.0000000E+000,-4.8250260E+002,-7.2124774E+001,-3.7483099E+002,-7.1158397E-002, 0.0000000E+000, 0.0000000E+000, 5.6419724E+001, 5.6344556E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.4201984E+002, 1.0120189E+003, 0.0000000E+000,-4.9099191E+002,-7.0602494E+001,-3.7560828E+002,-7.0470259E-002, 0.0000000E+000, 0.0000000E+000, 7.8576038E+001, 7.4745714E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.4309164E+002, 9.9041318E+002, 0.0000000E+000,-5.0229057E+002,-7.1398112E+001,-3.7473078E+002,-7.0800510E-002, 0.0000000E+000, 0.0000000E+000, 4.0583908E+001, 4.1922911E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.4406601E+002, 9.9466241E+002, 0.0000000E+000,-4.9745600E+002,-7.0630071E+001,-3.7446831E+002,-7.1477371E-002, 0.0000000E+000, 0.0000000E+000, 5.3608815E+001, 5.2036543E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.4504041E+002, 1.0026999E+003, 0.0000000E+000,-4.8752589E+002,-7.0669976E+001,-3.7462210E+002,-7.1479827E-002, 0.0000000E+000, 0.0000000E+000, 6.8309034E+001, 6.9810463E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.4601477E+002, 1.0004303E+003, 0.0000000E+000,-4.9832774E+002,-7.2531892E+001,-3.7495968E+002,-7.1044962E-002, 0.0000000E+000, 0.0000000E+000, 5.5618391E+001, 5.4539972E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.4708658E+002, 1.0065520E+003, 0.0000000E+000,-5.0642727E+002,-7.2135689E+001,-3.7605804E+002,-7.0970098E-002, 0.0000000E+000, 0.0000000E+000, 5.4217384E+001, 5.1860029E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.4806094E+002, 9.9886250E+002, 0.0000000E+000,-5.0793066E+002,-7.0396808E+001,-3.7656814E+002,-7.1112095E-002, 0.0000000E+000, 0.0000000E+000, 4.3028198E+001, 4.3895785E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.4901584E+002, 9.9388820E+002, 0.0000000E+000,-5.0262349E+002,-7.0424914E+001,-3.7642242E+002,-7.1009330E-002, 0.0000000E+000, 0.0000000E+000, 4.6077056E+001, 4.4346357E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.5008765E+002, 9.9978277E+002, 0.0000000E+000,-5.0777146E+002,-7.2379717E+001,-3.7649377E+002,-7.1517418E-002, 0.0000000E+000, 0.0000000E+000, 4.5178551E+001, 4.3066307E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.5104138E+002, 1.0041507E+003, 0.0000000E+000,-4.9451964E+002,-7.3190049E+001,-3.7764033E+002,-7.1319591E-002, 0.0000000E+000, 0.0000000E+000, 5.7173662E+001, 5.8729383E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.5209052E+002, 1.0114798E+003, 0.0000000E+000,-5.0888136E+002,-7.2094798E+001,-3.7837277E+002,-7.1023870E-002, 0.0000000E+000, 0.0000000E+000, 5.3587570E+001, 5.2059886E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.5304425E+002, 9.9476361E+002, 0.0000000E+000,-4.9783771E+002,-7.1277944E+001,-3.8011487E+002,-7.1115469E-002, 0.0000000E+000, 0.0000000E+000, 4.4807601E+001, 4.5461971E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.5409338E+002, 1.0008611E+003, 0.0000000E+000,-5.0537840E+002,-7.1680492E+001,-3.8060441E+002,-7.1169269E-002, 0.0000000E+000, 0.0000000E+000, 4.3117527E+001, 4.3126668E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.5501849E+002, 9.8243983E+002, 0.0000000E+000,-5.0000818E+002,-6.9173147E+001,-3.8005067E+002,-7.1148041E-002, 0.0000000E+000, 0.0000000E+000, 3.5433928E+001, 3.3136692E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.5609143E+002, 1.0058223E+003, 0.0000000E+000,-5.0196714E+002,-6.6749334E+001,-3.7968456E+002,-7.1267866E-002, 0.0000000E+000, 0.0000000E+000, 5.4054786E+001, 5.7350045E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.5709930E+002, 9.9446077E+002, 0.0000000E+000,-5.0629163E+002,-6.8375605E+001,-3.7966236E+002,-7.0374081E-002, 0.0000000E+000, 0.0000000E+000, 4.4413504E+001, 4.0060795E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.5801410E+002, 1.0144577E+003, 0.0000000E+000,-5.1531407E+002,-7.0971924E+001,-3.8036675E+002,-7.0893017E-002, 0.0000000E+000, 0.0000000E+000, 4.8614735E+001, 4.7734068E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.5901413E+002, 9.9479042E+002, 0.0000000E+000,-4.8974866E+002,-7.2145364E+001,-3.7992932E+002,-6.9944658E-002, 0.0000000E+000, 0.0000000E+000, 5.2586285E+001, 5.2897132E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.6005054E+002, 1.0003693E+003, 0.0000000E+000,-5.1227735E+002,-7.0263210E+001,-3.7900758E+002,-7.0978660E-002, 0.0000000E+000, 0.0000000E+000, 4.2105250E+001, 3.8750201E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.6106088E+002, 9.9943628E+002, 0.0000000E+000,-4.9838072E+002,-6.9240830E+001,-3.7920279E+002,-7.0974985E-002, 0.0000000E+000, 0.0000000E+000, 5.1635182E+001, 5.2540966E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.6202725E+002, 9.8945849E+002, 0.0000000E+000,-5.0846399E+002,-6.7580793E+001,-3.7790595E+002,-7.0443354E-002, 0.0000000E+000, 0.0000000E+000, 3.8445928E+001, 3.5437320E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.6309030E+002, 9.9398143E+002, 0.0000000E+000,-5.0374769E+002,-6.5683258E+001,-3.7845230E+002,-7.0697403E-002, 0.0000000E+000, 0.0000000E+000, 4.3466675E+001, 4.6027490E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.6405670E+002, 1.0024434E+003, 0.0000000E+000,-5.0234302E+002,-6.8534347E+001,-3.7900705E+002,-7.0656995E-002, 0.0000000E+000, 0.0000000E+000, 5.2783477E+001, 5.2488350E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.6502310E+002, 9.9025902E+002, 0.0000000E+000,-5.1702872E+002,-7.1428893E+001,-3.7833710E+002,-7.0928223E-002, 0.0000000E+000, 0.0000000E+000, 2.3802166E+001, 2.3393378E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.6608612E+002, 9.9422862E+002, 0.0000000E+000,-4.8780307E+002,-7.1166881E+001,-3.7862581E+002,-7.0719229E-002, 0.0000000E+000, 0.0000000E+000, 5.4717947E+001, 5.6562142E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.6705252E+002, 1.0155882E+003, 0.0000000E+000,-5.3029771E+002,-7.1073837E+001,-3.7983295E+002,-6.9642284E-002, 0.0000000E+000, 0.0000000E+000, 3.8009632E+001, 3.4314069E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.6801892E+002, 1.0054188E+003, 0.0000000E+000,-4.9799656E+002,-7.1701550E+001,-3.8019409E+002,-7.0211007E-002, 0.0000000E+000, 0.0000000E+000, 5.0641343E+001, 5.5456341E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.6908194E+002, 1.0180170E+003, 0.0000000E+000,-5.0633889E+002,-7.3240697E+001,-3.7980021E+002,-7.0882483E-002, 0.0000000E+000, 0.0000000E+000, 5.9203585E+001, 5.8566346E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.7002173E+002, 1.0043582E+003, 0.0000000E+000,-5.0378936E+002,-7.5636530E+001,-3.7881760E+002,-7.0467358E-002, 0.0000000E+000, 0.0000000E+000, 4.7686888E+001, 4.6044276E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.7104868E+002, 1.0010562E+003, 0.0000000E+000,-5.0271462E+002,-7.7941879E+001,-3.7932627E+002,-7.0167672E-002, 0.0000000E+000, 0.0000000E+000, 4.3626097E+001, 4.1003232E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.7208890E+002, 1.0044880E+003, 0.0000000E+000,-5.1366877E+002,-7.8224684E+001,-3.8178714E+002,-7.0504618E-002, 0.0000000E+000, 0.0000000E+000, 2.7961328E+001, 3.0736936E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.7301688E+002, 1.0026288E+003, 0.0000000E+000,-5.0482975E+002,-7.5668172E+001,-3.8148095E+002,-7.0826520E-002, 0.0000000E+000, 0.0000000E+000, 4.2513345E+001, 4.0579077E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.7402090E+002, 9.8756046E+002, 0.0000000E+000,-4.9752219E+002,-7.3845008E+001,-3.8021428E+002,-7.1366519E-002, 0.0000000E+000, 0.0000000E+000, 3.7768042E+001, 3.5907617E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.7501428E+002, 9.9109843E+002, 0.0000000E+000,-5.1172634E+002,-7.2874030E+001,-3.8076283E+002,-7.1362647E-002, 0.0000000E+000, 0.0000000E+000, 2.5110849E+001, 2.5663874E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.7600763E+002, 1.0134281E+003, 0.0000000E+000,-5.2359334E+002,-7.3690933E+001,-3.8169430E+002,-7.0329912E-002, 0.0000000E+000, 0.0000000E+000, 3.5533012E+001, 3.4379193E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.7700098E+002, 1.0054356E+003, 0.0000000E+000,-5.2398321E+002,-7.2879121E+001,-3.8241159E+002,-7.0613758E-002, 0.0000000E+000, 0.0000000E+000, 2.6637147E+001, 2.6091070E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.7809369E+002, 1.0051436E+003, 0.0000000E+000,-5.1305943E+002,-7.4034132E+001,-3.8323874E+002,-7.0704257E-002, 0.0000000E+000, 0.0000000E+000, 3.4753808E+001, 3.4740552E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.7909357E+002, 1.0126639E+003, 0.0000000E+000,-5.1455187E+002,-7.7235174E+001,-3.8370294E+002,-7.0801310E-002, 0.0000000E+000, 0.0000000E+000, 3.4415812E+001, 3.7103070E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.8001141E+002, 1.0030800E+003, 0.0000000E+000,-5.0506902E+002,-7.9111487E+001,-3.8365937E+002,-7.0763926E-002, 0.0000000E+000, 0.0000000E+000, 3.9031180E+001, 3.5169395E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.8102652E+002, 9.8700840E+002, 0.0000000E+000,-4.9468815E+002,-7.9501800E+001,-3.8272525E+002,-7.1109344E-002, 0.0000000E+000, 0.0000000E+000, 3.0799489E+001, 3.0022100E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.8200406E+002, 9.9792220E+002, 0.0000000E+000,-5.1260610E+002,-7.8258346E+001,-3.7963971E+002,-7.0983433E-002, 0.0000000E+000, 0.0000000E+000, 2.7766750E+001, 2.7347058E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.8300696E+002, 1.0091634E+003, 0.0000000E+000,-5.2566725E+002,-7.7826122E+001,-3.7892413E+002,-7.1113918E-002, 0.0000000E+000, 0.0000000E+000, 2.7248791E+001, 2.6674790E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.8400989E+002, 1.0013512E+003, 0.0000000E+000,-5.0621373E+002,-7.8971312E+001,-3.7835163E+002,-7.1165742E-002, 0.0000000E+000, 0.0000000E+000, 3.7475804E+001, 3.7743355E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.8501282E+002, 1.0021497E+003, 0.0000000E+000,-5.0376912E+002,-7.9590323E+001,-3.7833623E+002,-7.1211604E-002, 0.0000000E+000, 0.0000000E+000, 4.0981335E+001, 4.0382843E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.8601572E+002, 1.0036597E+003, 0.0000000E+000,-5.2290664E+002,-7.7961027E+001,-3.7898889E+002,-7.1057908E-002, 0.0000000E+000, 0.0000000E+000, 2.2499873E+001, 2.3732087E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.8702747E+002, 1.0057952E+003, 0.0000000E+000,-5.0554202E+002,-7.7028269E+001,-3.8004429E+002,-7.1278593E-002, 0.0000000E+000, 0.0000000E+000, 4.3222047E+001, 4.3109395E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.8803931E+002, 1.0021381E+003, 0.0000000E+000,-5.0888537E+002,-7.9628156E+001,-3.8172500E+002,-7.1204183E-002, 0.0000000E+000, 0.0000000E+000, 3.5641758E+001, 3.1828348E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.8909473E+002, 9.9522620E+002, 0.0000000E+000,-5.1793241E+002,-7.9151687E+001,-3.8345595E+002,-7.1195561E-002, 0.0000000E+000, 0.0000000E+000, 1.3535533E+001, 1.4614960E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.9005423E+002, 1.0194949E+003, 0.0000000E+000,-5.0447545E+002,-8.0899360E+001,-3.8391959E+002,-7.0876163E-002, 0.0000000E+000, 0.0000000E+000, 5.3539369E+001, 5.0129602E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.9102518E+002, 1.0053934E+003, 0.0000000E+000,-5.1592901E+002,-8.0825925E+001,-3.8240946E+002,-7.0558840E-002, 0.0000000E+000, 0.0000000E+000, 2.6959982E+001, 2.6158422E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.9202869E+002, 1.0000620E+003, 0.0000000E+000,-5.0222449E+002,-8.0976016E+001,-3.8309434E+002,-7.0650536E-002, 0.0000000E+000, 0.0000000E+000, 3.4064928E+001, 3.3696545E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.9302386E+002, 9.9444019E+002, 0.0000000E+000,-5.0789516E+002,-7.7464240E+001,-3.8368786E+002,-7.1146703E-002, 0.0000000E+000, 0.0000000E+000, 2.9242387E+001, 2.5321793E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.9405844E+002, 9.9235098E+002, 0.0000000E+000,-5.2073503E+002,-7.2822445E+001,-3.8234239E+002,-7.1265281E-002, 0.0000000E+000, 0.0000000E+000, 1.6158280E+001, 1.6379849E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.9503613E+002, 9.9979194E+002, 0.0000000E+000,-5.0811992E+002,-7.2301086E+001,-3.8360211E+002,-7.1115321E-002, 0.0000000E+000, 0.0000000E+000, 3.6679024E+001, 3.5697707E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.9601382E+002, 9.9316695E+002, 0.0000000E+000,-5.0461217E+002,-6.9460126E+001,-3.8483058E+002,-7.1156953E-002, 0.0000000E+000, 0.0000000E+000, 3.3945576E+001, 3.4192924E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.9708041E+002, 9.9827295E+002, 0.0000000E+000,-5.1209088E+002,-6.6320491E+001,-3.8561560E+002,-7.0758259E-002, 0.0000000E+000, 0.0000000E+000, 3.5758512E+001, 3.4175222E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.9805811E+002, 1.0110972E+003, 0.0000000E+000,-5.2040884E+002,-6.5974777E+001,-3.8716201E+002,-7.0769953E-002, 0.0000000E+000, 0.0000000E+000, 3.9646402E+001, 3.7480801E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 3.9903580E+002, 9.8433282E+002, 0.0000000E+000,-5.1424485E+002,-6.9173117E+001,-3.8856986E+002,-7.1175720E-002, 0.0000000E+000, 0.0000000E+000, 1.3280131E+001, 1.2273820E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 4.0001349E+002, 1.0160793E+003, 0.0000000E+000,-5.1853545E+002,-6.9738214E+001,-3.8905486E+002,-7.0689180E-002, 0.0000000E+000, 0.0000000E+000, 3.7686536E+001, 3.8680107E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 4.0108896E+002, 1.0070953E+003, 0.0000000E+000,-5.3203504E+002,-6.9644906E+001,-3.8869148E+002,-7.0808199E-002, 0.0000000E+000, 0.0000000E+000, 1.8745253E+001, 1.6653073E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 4.0206665E+002, 9.8308992E+002, 0.0000000E+000,-5.0041261E+002,-6.5546567E+001,-3.8830756E+002,-7.1201363E-002, 0.0000000E+000, 0.0000000E+000, 2.7456572E+001, 2.8751979E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 4.0301471E+002, 1.0252997E+003, 0.0000000E+000,-5.3706465E+002,-6.4399488E+001,-3.8820807E+002,-7.0845408E-002, 0.0000000E+000, 0.0000000E+000, 3.5655501E+001, 3.5556668E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 4.0406940E+002, 9.9026094E+002, 0.0000000E+000,-5.0059989E+002,-6.8581022E+001,-3.8811186E+002,-6.9847883E-002, 0.0000000E+000, 0.0000000E+000, 3.3387921E+001, 3.2898319E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
